ts_epoch,ts_et,t_minus_scheduled_s,t_minus_actual_bell_s,t_minus_pre_match_boundary_s,leg,ticker,row_type,best_bid,bid_size,best_ask,ask_size,spread,ask_dwell_s,bid_depth_5,ask_depth_5,depth_ratio,last_traded,print_price,print_size,taker_side,trade_id,receipt,resting_bid,combined_state,quote_state,pressure_state,pair_cap,decision_action,decision_reason,layer_tags
1783802162.0,2026-07-11 16:36:02.000,51838.0,143938.0,143938.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,4,500,95,7,91,0.0,5754,6023,0.488579434490957,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-6,3,FALLING,FALLING,SETTLED,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783802225.0,2026-07-11 16:37:05.000,51775.0,143875.0,143875.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,4,500,95,7,91,63.0,6254,6524,0.4894349663484113,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-6,3,FALLING,FALLING,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783802225.0,2026-07-11 16:37:05.000,51775.0,143875.0,143875.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,4,500,95,7,91,63.0,5754,6024,0.48853795211411105,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-7,3,FALLING,FALLING,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783803153.0,2026-07-11 16:52:33.000,50847.0,142947.0,142947.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,7,90,991.0,6264,6524,0.48983421958085704,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-7,4,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783803153.0,2026-07-11 16:52:33.000,50847.0,142947.0,142947.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,7,90,991.0,5764,6024,0.48897183576518494,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-8,4,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783803251.0,2026-07-11 16:54:11.000,50749.0,142849.0,142849.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,7,90,1089.0,6265,6524,0.48987411056376573,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-8,4,RISING,RISING,SETTLED,,,,SOURCE_BOOK
1783803251.0,2026-07-11 16:54:11.000,50749.0,142849.0,142849.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,7,90,1089.0,5765,6024,0.48901518364577146,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-9,4,RISING,RISING,SETTLED,,,,SOURCE_BOOK
1783803363.0,2026-07-11 16:56:03.000,50637.0,142737.0,142737.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,7,90,1201.0,6270,6524,0.49007347193997186,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-9,4,RISING,RISING,SETTLED,,,,SOURCE_BOOK
1783803363.0,2026-07-11 16:56:03.000,50637.0,142737.0,142737.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,7,90,1201.0,5770,6024,0.48923181278616246,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-10,4,RISING,RISING,SETTLED,,,,SOURCE_BOOK
1783803377.0,2026-07-11 16:56:17.000,50623.0,142723.0,142723.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,7,90,1215.0,5770,5999,0.49027105106636076,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-11,4,RISING,RISING,SETTLED,,,,SOURCE_BOOK
1783803378.0,2026-07-11 16:56:18.000,50622.0,142722.0,142722.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,7,90,1216.0,6270,6499,0.49103297047537003,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-10,4,RISING,RISING,SETTLED,,,,SOURCE_BOOK
1783806368.0,2026-07-11 17:46:08.000,47632.0,139732.0,139732.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,4,500,95,7,91,4206.0,6260,6499,0.4906340622305823,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-11,3,SETTLED,SETTLED,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783806368.0,2026-07-11 17:46:08.000,47632.0,139732.0,139732.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,4,500,95,7,91,4206.0,5760,5999,0.4898375712220427,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-12,3,SETTLED,SETTLED,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783806542.0,2026-07-11 17:49:02.000,47458.0,139558.0,139558.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,4,500,95,37,91,4380.0,5760,6029,0.48859105946221054,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-13,3,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783806543.0,2026-07-11 17:49:03.000,47457.0,139557.0,139557.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,4,500,95,37,91,4381.0,6260,6529,0.4894831495816718,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-12,3,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783806687.0,2026-07-11 17:51:27.000,47313.0,139413.0,139413.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,37,90,4525.0,6270,6529,0.4898820220329713,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-13,4,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783806687.0,2026-07-11 17:51:27.000,47313.0,139413.0,139413.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,37,90,4525.0,5770,6029,0.48902449360115263,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-14,4,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783808110.0,2026-07-11 18:15:10.000,45890.0,137990.0,137990.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,38,90,5948.0,6270,6530,0.48984375,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-14,4,SETTLED,SETTLED,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783808110.0,2026-07-11 18:15:10.000,45890.0,137990.0,137990.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,38,90,5948.0,5770,6030,0.48898305084745763,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-15,4,SETTLED,SETTLED,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783808114.0,2026-07-11 18:15:14.000,45886.0,137986.0,137986.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,37,90,5952.0,6270,6529,0.4898820220329713,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-15,4,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783808114.0,2026-07-11 18:15:14.000,45886.0,137986.0,137986.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,37,90,5952.0,5770,6029,0.48902449360115263,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-16,4,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783809968.0,2026-07-11 18:46:08.000,44032.0,136132.0,136132.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,4,500,95,37,91,7806.0,6260,6529,0.4894831495816718,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-16,3,SETTLED,SETTLED,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783809968.0,2026-07-11 18:46:08.000,44032.0,136132.0,136132.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,4,500,95,37,91,7806.0,5760,6029,0.48859105946221054,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-17,3,SETTLED,SETTLED,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783810307.0,2026-07-11 18:51:47.000,43693.0,135793.0,135793.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,37,90,8145.0,6270,6529,0.4898820220329713,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-17,4,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783810307.0,2026-07-11 18:51:47.000,43693.0,135793.0,135793.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,37,90,8145.0,5770,6029,0.48902449360115263,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-18,4,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783810833.0,2026-07-11 19:00:33.000,43167.0,135267.0,135267.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,38,90,8671.0,6270,6530,0.48984375,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-18,4,SETTLED,SETTLED,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783810875.0,2026-07-11 19:01:15.000,43125.0,135225.0,135225.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,37,90,8713.0,6270,6529,0.4898820220329713,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-19,4,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783811349.0,2026-07-11 19:09:09.000,42651.0,134751.0,134751.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,37,90,9187.0,6270,5792,0.5198142928204278,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-20,4,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783811349.0,2026-07-11 19:09:09.000,42651.0,134751.0,134751.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,37,90,9187.0,5533,5792,0.4885651214128035,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-21,4,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783811349.0,2026-07-11 19:09:09.000,42651.0,134751.0,134751.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,37,90,9187.0,5033,6029,0.45498101609112274,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-19,4,SETTLED,SETTLED,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783811349.0,2026-07-11 19:09:09.000,42651.0,134751.0,134751.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,37,90,9187.0,5033,5292,0.48745762711864404,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-20,4,SETTLED,SETTLED,SETTLED,,,,SOURCE_BOOK
1783813573.0,2026-07-11 19:46:13.000,40427.0,132527.0,132527.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,4,500,95,37,91,11411.0,5523,5792,0.4881131241714538,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-22,3,SETTLED,SETTLED,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783813573.0,2026-07-11 19:46:13.000,40427.0,132527.0,132527.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,4,500,95,37,91,11411.0,5023,5292,0.48696073679108093,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-21,3,SETTLED,SETTLED,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783813892.0,2026-07-11 19:51:32.000,40108.0,132208.0,132208.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,10,95,37,90,11730.0,5533,5792,0.4885651214128035,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-23,4,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783813892.0,2026-07-11 19:51:32.000,40108.0,132208.0,132208.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,95,37,90,11730.0,5033,5292,0.48745762711864404,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-22,4,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783815657.0,2026-07-11 20:20:57.000,38343.0,130443.0,130443.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,6,75,95,37,89,13495.0,5608,5792,0.4919298245614035,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-24,5,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783815657.0,2026-07-11 20:20:57.000,38343.0,130443.0,130443.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,94,75,89,0.0,5033,841,0.8568266939053456,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-23,4,FALLING,FALLING,RISING,,HOLD_REST,DISPLAYED_ASK_NOT_DWELL_AND_FIVE_LOT_QUALIFIED,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783815780.0,2026-07-11 20:23:00.000,38220.0,130320.0,130320.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,6,75,95,37,89,13618.0,5609,5792,0.49197438821156037,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-25,5,RISING,RISING,SETTLED,,,,SOURCE_BOOK
1783817171.0,2026-07-11 20:46:11.000,36829.0,128929.0,128929.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,6,75,95,37,89,15009.0,5599,5792,0.4915283996137301,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-26,5,SETTLED,SETTLED,SETTLED,,HOLD_REST,NO_ACTIVE_DISCOUNT_EVIDENCE_FLOOR,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION
1783817171.0,2026-07-11 20:46:11.000,36829.0,128929.0,128929.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,4,500,94,75,90,1514.0,5023,841,0.8565825375170532,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-24,3,RISING,SETTLED,RISING,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783817173.0,2026-07-11 20:46:13.000,36827.0,128927.0,128927.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,4,501,95,37,91,15011.0,5524,5792,0.48815835984446804,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-27,3,SETTLED,SETTLED,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783817173.0,2026-07-11 20:46:13.000,36827.0,128927.0,128927.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,5,75,95,37,90,15011.0,5599,5792,0.4915283996137301,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-28,4,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783817498.0,2026-07-11 20:51:38.000,36502.0,128602.0,128602.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,6,10,95,37,89,15336.0,5609,5792,0.49197438821156037,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-29,5,RISING,RISING,SETTLED,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783817498.0,2026-07-11 20:51:38.000,36502.0,128602.0,128602.0,ROM,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM,BBO,5,10,94,75,89,1841.0,5033,841,0.8568266939053456,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ROM.csv.gz#row-25,4,RISING,RISING,RISING,,REPRICE_REST,LIVING_REST_REANCHOR_EVERY_BOOK_RECEIPT,SOURCE_BOOK+MACRO_QUOTE_PATH+PAIR_MICRO_PRESSURE+MICRO_POSITION+MICRO_MICRO_DECISION+REST_ACTION
1783817499.0,2026-07-11 20:51:39.000,36501.0,128601.0,128601.0,ARN,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN,BBO,6,10,95,37,89,15337.0,5534,5792,0.488610277238213,0,,,,,KXATPCHALLENGERMATCH-26JUL12ARNROM-ARN.csv.gz#row-30,5,RISING,RISING,SETTLED,,,,SOURCE_BOOK
