ticker,category,region,spread_regime,bid,mid,audited_close,bid_minus_close,mid_minus_close
KXWTAMATCH-26JUL13ZHEBOU-ZHE,WTA_MAIN,51_75,2-3c,66,67.0,69,-3,-2.0
KXWTAMATCH-26JUL14AMAJAC-AMA,WTA_MAIN,le25,<=1c,16,16.5,18,-2,-1.5
KXWTAMATCH-26JUL14AMAJAC-JAC,WTA_MAIN,ge76,2-3c,82,83.0,84,-2,-1.0
KXWTAMATCH-26JUL14AVAUCH-AVA,WTA_MAIN,51_75,<=1c,54,54.5,57,-3,-2.5
KXWTAMATCH-26JUL14AVAUCH-UCH,WTA_MAIN,26_50,<=1c,44,44.5,44,0,0.5
KXWTAMATCH-26JUL14BULPRI-BUL,WTA_MAIN,le25,<=1c,18,18.5,20,-2,-1.5
KXWTAMATCH-26JUL14BULPRI-PRI,WTA_MAIN,ge76,<=1c,80,80.5,81,-1,-0.5
KXWTAMATCH-26JUL14OLIIPE-IPE,WTA_MAIN,le25,<=1c,20,20.5,21,-1,-0.5
KXWTAMATCH-26JUL14OLIIPE-OLI,WTA_MAIN,ge76,<=1c,79,79.5,80,-1,-0.5
KXWTAMATCH-26JUL14PUTLIU-LIU,WTA_MAIN,26_50,<=1c,40,40.0,39,1,1.0
KXWTAMATCH-26JUL14SALIBR-IBR,WTA_MAIN,26_50,<=1c,43,43.5,44,-1,-0.5
KXWTAMATCH-26JUL14SALIBR-SAL,WTA_MAIN,51_75,<=1c,56,56.5,57,-1,-0.5
KXWTAMATCH-26JUL14UDVROM-ROM,WTA_MAIN,26_50,<=1c,47,47.5,49,-2,-1.5
KXWTAMATCH-26JUL14UDVROM-UDV,WTA_MAIN,51_75,<=1c,51,51.5,52,-1,-0.5
KXWTAMATCH-26JUL15AVAMAR-AVA,WTA_MAIN,26_50,<=1c,38,38.5,39,-1,-0.5
KXWTAMATCH-26JUL15AVAMAR-MAR,WTA_MAIN,51_75,<=1c,62,62.5,62,0,0.5
KXWTAMATCH-26JUL15BONZID-BON,WTA_MAIN,51_75,<=1c,67,67.5,73,-6,-5.5
KXWTAMATCH-26JUL15BONZID-ZID,WTA_MAIN,26_50,<=1c,32,32.5,28,4,4.5
KXWTAMATCH-26JUL15BURJAC-BUR,WTA_MAIN,51_75,<=1c,59,59.5,99,-40,-39.5
KXWTAMATCH-26JUL15BURJAC-JAC,WTA_MAIN,26_50,2-3c,39,40.0,1,38,39.0
KXWTAMATCH-26JUL15DARSAK-DAR,WTA_MAIN,le25,<=1c,22,22.5,22,0,0.5
KXWTAMATCH-26JUL15DARSAK-SAK,WTA_MAIN,ge76,<=1c,77,77.5,79,-2,-1.5
KXWTAMATCH-26JUL15HONPAR-HON,WTA_MAIN,26_50,2-3c,40,41.0,41,-1,0.0
KXWTAMATCH-26JUL15HONPAR-PAR,WTA_MAIN,51_75,<=1c,58,58.5,60,-2,-1.5
KXWTAMATCH-26JUL15IBRBAD-BAD,WTA_MAIN,ge76,<=1c,85,85.5,87,-2,-1.5
KXWTAMATCH-26JUL15IBRBAD-IBR,WTA_MAIN,le25,2-3c,12,13.5,15,-3,-1.5
KXWTAMATCH-26JUL15KREMON-KRE,WTA_MAIN,ge76,<=1c,88,88.5,94,-6,-5.5
KXWTAMATCH-26JUL15KREMON-MON,WTA_MAIN,le25,<=1c,10,10.5,8,2,2.5
KXWTAMATCH-26JUL15MICZHE-MIC,WTA_MAIN,le25,<=1c,6,6.5,6,0,0.5
KXWTAMATCH-26JUL15MICZHE-ZHE,WTA_MAIN,ge76,<=1c,93,93.5,94,-1,-0.5
KXWTAMATCH-26JUL15OLIPRI-OLI,WTA_MAIN,51_75,2-3c,53,54.0,56,-3,-2.0
KXWTAMATCH-26JUL15OLIPRI-PRI,WTA_MAIN,26_50,2-3c,42,43.5,45,-3,-1.5
KXWTAMATCH-26JUL15PUTCHA-CHA,WTA_MAIN,26_50,<=1c,39,39.5,40,-1,-0.5
KXWTAMATCH-26JUL15PUTCHA-PUT,WTA_MAIN,51_75,<=1c,60,60.5,61,-1,-0.5
KXWTAMATCH-26JUL15SHEQUE-QUE,WTA_MAIN,26_50,>3c,32,34.0,36,-4,-2.0
KXWTAMATCH-26JUL15SHEQUE-SHE,WTA_MAIN,51_75,<=1c,65,65.5,66,-1,-0.5
KXWTAMATCH-26JUL15TAGBEJ-BEJ,WTA_MAIN,51_75,<=1c,55,55.5,56,-1,-0.5
KXWTAMATCH-26JUL15TAGBEJ-TAG,WTA_MAIN,26_50,<=1c,45,45.5,45,0,0.5
KXWTAMATCH-26JUL16KORANN-ANN,WTA_MAIN,26_50,<=1c,50,50.5,54,-4,-3.5
KXWTAMATCH-26JUL16KORANN-KOR,WTA_MAIN,26_50,<=1c,49,49.5,47,2,2.5
KXWTAMATCH-26JUL16TAUTON-TAU,WTA_MAIN,ge76,<=1c,93,93.5,94,-1,-0.5
KXWTAMATCH-26JUL16TAUTON-TON,WTA_MAIN,le25,<=1c,6,6.5,6,0,0.5
KXWTAMATCH-26JUL16UDVKAW-KAW,WTA_MAIN,26_50,<=1c,46,46.5,45,1,1.5
KXWTAMATCH-26JUL16UDVKAW-UDV,WTA_MAIN,51_75,<=1c,53,53.5,56,-3,-2.5
KXWTAMATCH-26JUL16VALSAS-SAS,WTA_MAIN,26_50,<=1c,32,32.5,32,0,0.5
KXWTAMATCH-26JUL16VALSAS-VAL,WTA_MAIN,51_75,2-3c,67,68.0,70,-3,-2.0
KXWTAMATCH-26JUL17KREZHE-KRE,WTA_MAIN,51_75,<=1c,51,51.5,52,-1,-0.5
KXWTAMATCH-26JUL17KREZHE-ZHE,WTA_MAIN,26_50,<=1c,48,48.5,49,-1,-0.5
KXWTAMATCH-26JUL17OLIBUR-BUR,WTA_MAIN,26_50,<=1c,45,45.5,44,1,1.5
KXWTAMATCH-26JUL17OLIBUR-OLI,WTA_MAIN,51_75,2-3c,55,56.0,57,-2,-1.0
KXWTAMATCH-26JUL17PARSAK-PAR,WTA_MAIN,le25,<=1c,24,24.5,24,0,0.5
KXWTAMATCH-26JUL17PARSAK-SAK,WTA_MAIN,ge76,<=1c,76,76.5,77,-1,-0.5
KXWTAMATCH-26JUL17PUTSHE-PUT,WTA_MAIN,51_75,<=1c,58,58.5,42,16,16.5
KXWTAMATCH-26JUL17PUTSHE-SHE,WTA_MAIN,26_50,<=1c,41,41.5,57,-16,-15.5
KXWTAMATCH-26JUL17TAUBEJ-BEJ,WTA_MAIN,26_50,<=1c,49,49.5,48,1,1.5
KXWTAMATCH-26JUL17TAUBEJ-TAU,WTA_MAIN,51_75,<=1c,51,51.5,54,-3,-2.5
KXWTAMATCH-26JUL17UDVBAD-BAD,WTA_MAIN,51_75,<=1c,71,71.5,72,-1,-0.5
KXWTAMATCH-26JUL17UDVBAD-UDV,WTA_MAIN,26_50,<=1c,28,28.5,28,0,0.5
KXWTAMATCH-26JUL17VALKOR-KOR,WTA_MAIN,26_50,<=1c,44,44.5,46,-2,-1.5
KXWTAMATCH-26JUL17VALKOR-VAL,WTA_MAIN,51_75,<=1c,55,55.5,55,0,0.5
KXWTAMATCH-26JUL17ZIDMAR-MAR,WTA_MAIN,51_75,<=1c,64,64.5,67,-3,-2.5
KXWTAMATCH-26JUL17ZIDMAR-ZID,WTA_MAIN,26_50,<=1c,35,35.5,34,1,1.5
KXWTAMATCH-26JUL18BADZID-BAD,WTA_MAIN,ge76,<=1c,76,76.5,77,-1,-0.5
KXWTAMATCH-26JUL18BADZID-ZID,WTA_MAIN,le25,<=1c,23,23.5,24,-1,-0.5
KXWTAMATCH-26JUL18BANGAO-BAN,WTA_MAIN,26_50,<=1c,38,38.5,39,-1,-0.5
KXWTAMATCH-26JUL18BANGAO-GAO,WTA_MAIN,51_75,<=1c,62,62.5,62,0,0.5
KXWTAMATCH-26JUL18BERSAI-BER,WTA_MAIN,le25,<=1c,9,9.5,13,-4,-3.5
KXWTAMATCH-26JUL18BERSAI-SAI,WTA_MAIN,ge76,<=1c,90,90.5,88,2,2.5
KXWTAMATCH-26JUL18COSHIB-COS,WTA_MAIN,26_50,<=1c,50,50.5,51,-1,-0.5
KXWTAMATCH-26JUL18COSHIB-HIB,WTA_MAIN,26_50,<=1c,49,49.5,50,-1,-0.5
KXWTAMATCH-26JUL18HONTHA-THA,WTA_MAIN,le25,<=1c,17,17.5,15,2,2.5
KXWTAMATCH-26JUL18ITOKNU-ITO,WTA_MAIN,26_50,<=1c,47,47.5,50,-3,-2.5
KXWTAMATCH-26JUL18ITOKNU-KNU,WTA_MAIN,51_75,2-3c,52,53.0,51,1,2.0
KXWTAMATCH-26JUL18MASRYS-MAS,WTA_MAIN,51_75,<=1c,73,73.5,77,-4,-3.5
KXWTAMATCH-26JUL18MASRYS-RYS,WTA_MAIN,26_50,<=1c,26,26.5,24,2,2.5
KXWTAMATCH-26JUL18MICFRU-FRU,WTA_MAIN,51_75,<=1c,74,74.5,75,-1,-0.5
KXWTAMATCH-26JUL18MICFRU-MIC,WTA_MAIN,le25,<=1c,25,25.5,26,-1,-0.5
KXWTAMATCH-26JUL18MORAKS-AKS,WTA_MAIN,51_75,<=1c,65,65.5,70,-5,-4.5
KXWTAMATCH-26JUL18MORAKS-MOR,WTA_MAIN,26_50,<=1c,34,34.5,30,4,4.5
KXWTAMATCH-26JUL18OKALEE-LEE,WTA_MAIN,ge76,2-3c,80,81.0,82,-2,-1.0
KXWTAMATCH-26JUL18OKALEE-OKA,WTA_MAIN,le25,2-3c,18,19.0,18,0,1.0
KXWTAMATCH-26JUL18PALHON-PAL,WTA_MAIN,26_50,<=1c,37,37.5,37,0,0.5
KXWTAMATCH-26JUL18PODKRE-KRE,WTA_MAIN,le25,<=1c,9,9.5,9,0,0.5
KXWTAMATCH-26JUL18PODKRE-POD,WTA_MAIN,ge76,<=1c,90,90.5,92,-2,-1.5
KXWTAMATCH-26JUL18SAKKOR-KOR,WTA_MAIN,26_50,<=1c,41,41.5,45,-4,-3.5
KXWTAMATCH-26JUL18SAKKOR-SAK,WTA_MAIN,51_75,<=1c,58,58.5,58,0,0.5
KXWTAMATCH-26JUL18SALZOL-SAL,WTA_MAIN,ge76,2-3c,76,77.0,78,-2,-1.0
KXWTAMATCH-26JUL18SALZOL-ZOL,WTA_MAIN,le25,<=1c,23,23.5,24,-1,-0.5
KXWTAMATCH-26JUL18SHEOLI-OLI,WTA_MAIN,26_50,<=1c,45,45.5,1,44,44.5
KXWTAMATCH-26JUL18SHEOLI-SHE,WTA_MAIN,51_75,<=1c,54,54.5,99,-45,-44.5
KXWTAMATCH-26JUL18TAUKRE-KRE,WTA_MAIN,51_75,<=1c,56,56.5,59,-3,-2.5
KXWTAMATCH-26JUL18TAUKRE-TAU,WTA_MAIN,26_50,<=1c,43,43.5,42,1,1.5
KXWTAMATCH-26JUL19AVDNIE-AVD,WTA_MAIN,51_75,<=1c,61,61.5,62,-1,-0.5
KXWTAMATCH-26JUL19AVDNIE-NIE,WTA_MAIN,26_50,<=1c,38,38.5,39,-1,-0.5
KXWTAMATCH-26JUL19COSAKS-AKS,WTA_MAIN,26_50,<=1c,36,36.5,38,-2,-1.5
KXWTAMATCH-26JUL19COSAKS-COS,WTA_MAIN,51_75,<=1c,63,63.5,64,-1,-0.5
KXWTAMATCH-26JUL19EIGCAR-EIG,WTA_MAIN,le25,<=1c,10,8.5,6,4,2.5
KXWTAMATCH-26JUL19GAOFRU-FRU,WTA_MAIN,26_50,<=1c,48,48.5,49,-1,-0.5
KXWTAMATCH-26JUL19GAOFRU-GAO,WTA_MAIN,51_75,<=1c,51,51.5,53,-2,-1.5
KXWTAMATCH-26JUL19KRESAK-KRE,WTA_MAIN,51_75,<=1c,56,56.5,57,-1,-0.5
KXWTAMATCH-26JUL19KRESAK-SAK,WTA_MAIN,26_50,<=1c,43,43.5,44,-1,-0.5
KXWTAMATCH-26JUL19MONPIE-MON,WTA_MAIN,ge76,<=1c,76,76.5,77,-1,-0.5
KXWTAMATCH-26JUL19MONPIE-PIE,WTA_MAIN,le25,<=1c,22,22.5,25,-3,-2.5
KXWTAMATCH-26JUL19PODSAI-POD,WTA_MAIN,51_75,<=1c,75,75.5,76,-1,-0.5
KXWTAMATCH-26JUL19PODSAI-SAI,WTA_MAIN,le25,<=1c,24,24.5,25,-1,-0.5
KXWTAMATCH-26JUL19PRIMAR-MAR,WTA_MAIN,le25,<=1c,12,12.5,10,2,2.5
KXWTAMATCH-26JUL19PRIMAR-PRI,WTA_MAIN,ge76,2-3c,87,88.0,90,-3,-2.0
KXWTAMATCH-26JUL19RUSKAZ-KAZ,WTA_MAIN,le25,2-3c,24,25.5,26,-2,-0.5
KXWTAMATCH-26JUL19RUSKAZ-RUS,WTA_MAIN,51_75,2-3c,73,74.0,75,-2,-1.0
KXWTAMATCH-26JUL19SHEBAD-BAD,WTA_MAIN,51_75,<=1c,63,63.5,63,0,0.5
KXWTAMATCH-26JUL19SHEBAD-SHE,WTA_MAIN,26_50,<=1c,37,37.5,38,-1,-0.5
KXWTAMATCH-26JUL19STRPAQ-PAQ,WTA_MAIN,ge76,<=1c,85,85.5,86,-1,-0.5
KXWTAMATCH-26JUL19STRPAQ-STR,WTA_MAIN,le25,<=1c,13,13.5,14,-1,-0.5
KXWTAMATCH-26JUL19VEDGAR-GAR,WTA_MAIN,le25,<=1c,15,14.0,11,4,3.0
KXWTAMATCH-26JUL19YASBAR-BAR,WTA_MAIN,ge76,<=1c,91,91.5,91,0,0.5
KXWTAMATCH-26JUL19YASBAR-YAS,WTA_MAIN,le25,<=1c,8,8.0,9,-1,-1.0
KXWTAMATCH-26JUL20AKSCOS-AKS,WTA_MAIN,26_50,<=1c,29,29.5,20,9,9.5
KXWTAMATCH-26JUL20AKSCOS-COS,WTA_MAIN,51_75,<=1c,70,70.5,79,-9,-8.5
KXWTAMATCH-26JUL20BARYUA-BAR,WTA_MAIN,51_75,<=1c,69,69.5,76,-7,-6.5
KXWTAMATCH-26JUL20BARYUA-YUA,WTA_MAIN,26_50,<=1c,30,30.5,25,5,5.5
KXWTAMATCH-26JUL20BLIBEJ-BEJ,WTA_MAIN,51_75,<=1c,60,60.5,65,-5,-4.5
KXWTAMATCH-26JUL20BLIBEJ-BLI,WTA_MAIN,26_50,<=1c,40,40.5,36,4,4.5
KXWTAMATCH-26JUL20BONUCH-BON,WTA_MAIN,51_75,<=1c,71,71.5,75,-4,-3.5
KXWTAMATCH-26JUL20BONUCH-UCH,WTA_MAIN,26_50,<=1c,28,28.5,27,1,1.5
KXWTAMATCH-26JUL20BOUBOU2-BOU,WTA_MAIN,51_75,<=1c,71,71.5,74,-3,-2.5
KXWTAMATCH-26JUL20BOUBOU2-BOU2,WTA_MAIN,26_50,<=1c,28,28.5,27,1,1.5
KXWTAMATCH-26JUL20FRUKRE-FRU,WTA_MAIN,le25,>3c,17,22.0,15,2,7.0
KXWTAMATCH-26JUL20FRUKRE-KRE,WTA_MAIN,51_75,>3c,76,80.5,86,-10,-5.5
KXWTAMATCH-26JUL20GAOTAG-GAO,WTA_MAIN,26_50,>3c,37,39.5,37,0,2.5
KXWTAMATCH-26JUL20GAOTAG-TAG,WTA_MAIN,51_75,2-3c,58,59.5,64,-6,-4.5
KXWTAMATCH-26JUL20KORJIM-JIM,WTA_MAIN,26_50,2-3c,40,41.0,32,8,9.0
KXWTAMATCH-26JUL20KORJIM-KOR,WTA_MAIN,51_75,2-3c,58,59.0,70,-12,-11.0
KXWTAMATCH-26JUL20KOVTAR-KOV,WTA_MAIN,le25,<=1c,24,24.5,23,1,1.5
KXWTAMATCH-26JUL20KOVTAR-TAR,WTA_MAIN,51_75,<=1c,75,75.5,78,-3,-2.5
KXWTAMATCH-26JUL20LEPAVA-AVA,WTA_MAIN,51_75,2-3c,66,67.0,68,-2,-1.0
KXWTAMATCH-26JUL20LEPAVA-LEP,WTA_MAIN,26_50,<=1c,32,32.5,33,-1,-0.5
KXWTAMATCH-26JUL20LYSVAL-LYS,WTA_MAIN,26_50,2-3c,29,30.0,31,-2,-1.0
KXWTAMATCH-26JUL20LYSVAL-VAL,WTA_MAIN,51_75,<=1c,70,70.5,71,-1,-0.5
KXWTAMATCH-26JUL20NIEMAL-NIE,WTA_MAIN,51_75,2-3c,57,58.0,59,-2,-1.0
KXWTAMATCH-26JUL20OKTDOD-DOD,WTA_MAIN,26_50,<=1c,31,31.5,29,2,2.5
KXWTAMATCH-26JUL20OKTDOD-OKT,WTA_MAIN,51_75,<=1c,68,68.5,71,-3,-2.5
KXWTAMATCH-26JUL20OLISCH-OLI,WTA_MAIN,51_75,>3c,65,67.0,73,-8,-6.0
KXWTAMATCH-26JUL20OLISCH-SCH,WTA_MAIN,26_50,>3c,30,32.0,28,2,4.0
KXWTAMATCH-26JUL20PARHAV-HAV,WTA_MAIN,26_50,<=1c,36,36.5,33,3,3.5
KXWTAMATCH-26JUL20PARHAV-PAR,WTA_MAIN,51_75,<=1c,63,63.5,67,-4,-3.5
KXWTAMATCH-26JUL20PARHON-HON,WTA_MAIN,26_50,<=1c,31,31.5,37,-6,-5.5
KXWTAMATCH-26JUL20PARHON-PAR,WTA_MAIN,51_75,<=1c,67,67.5,65,2,2.5
KXWTAMATCH-26JUL20PIECAR-CAR,WTA_MAIN,ge76,<=1c,81,81.5,82,-1,-0.5
KXWTAMATCH-26JUL20PIECAR-PIE,WTA_MAIN,le25,2-3c,17,18.0,19,-2,-1.0
KXWTAMATCH-26JUL20PODLEE-POD,WTA_MAIN,26_50,<=1c,44,44.5,46,-2,-1.5
KXWTAMATCH-26JUL20PODSTU-POD,WTA_MAIN,ge76,2-3c,77,78.0,78,-1,0.0
KXWTAMATCH-26JUL20PODSTU-STU,WTA_MAIN,le25,<=1c,23,23.5,23,0,0.5
KXWTAMATCH-26JUL20PRIBRA-BRA,WTA_MAIN,le25,<=1c,8,8.5,9,-1,-0.5
KXWTAMATCH-26JUL20PRIBRA-PRI,WTA_MAIN,ge76,<=1c,91,91.5,93,-2,-1.5
KXWTAMATCH-26JUL20QUEKAL-KAL,WTA_MAIN,51_75,2-3c,67,68.0,69,-2,-1.0
KXWTAMATCH-26JUL20QUEKAL-QUE,WTA_MAIN,26_50,<=1c,32,32.5,32,0,0.5
KXWTAMATCH-26JUL20ROMERJ-ERJ,WTA_MAIN,51_75,2-3c,52,53.5,58,-6,-4.5
KXWTAMATCH-26JUL20ROMERJ-ROM,WTA_MAIN,26_50,2-3c,45,46.5,43,2,3.5
KXWTAMATCH-26JUL20RUSPAQ-PAQ,WTA_MAIN,26_50,<=1c,39,39.5,38,1,1.5
KXWTAMATCH-26JUL20RUSPAQ-RUS,WTA_MAIN,51_75,<=1c,60,60.5,63,-3,-2.5
KXWTAMATCH-26JUL20RUZSAL-RUZ,WTA_MAIN,51_75,<=1c,55,55.5,48,7,7.5
KXWTAMATCH-26JUL20RUZSAL-SAL,WTA_MAIN,26_50,<=1c,44,44.5,53,-9,-8.5
KXWTAMATCH-26JUL20SAMJOI-JOI,WTA_MAIN,51_75,<=1c,58,58.5,61,-3,-2.5
KXWTAMATCH-26JUL20SAMJOI-SAM,WTA_MAIN,26_50,<=1c,42,42.5,40,2,2.5
KXWTAMATCH-26JUL20SEISNI-SEI,WTA_MAIN,le25,<=1c,22,22.5,19,3,3.5
KXWTAMATCH-26JUL20SEISNI-SNI,WTA_MAIN,ge76,<=1c,77,77.5,81,-4,-3.5
KXWTAMATCH-26JUL20SEMKRA-KRA,WTA_MAIN,51_75,2-3c,73,74.0,76,-3,-2.0
KXWTAMATCH-26JUL20SEMKRA-SEM,WTA_MAIN,le25,2-3c,25,26.0,25,0,1.0
KXWTAMATCH-26JUL20SORCHA-CHA,WTA_MAIN,51_75,<=1c,52,52.5,56,-4,-3.5
KXWTAMATCH-26JUL20SORCHA-SOR,WTA_MAIN,26_50,<=1c,46,46.5,45,1,1.5
KXWTAMATCH-26JUL20STENOH-NOH,WTA_MAIN,ge76,>3c,75,77.5,79,-4,-1.5
KXWTAMATCH-26JUL20STENOH-STE,WTA_MAIN,le25,2-3c,21,22.5,23,-2,-0.5
KXWTAMATCH-26JUL20TIMSAS-SAS,WTA_MAIN,51_75,2-3c,53,54.0,54,-1,0.0
KXWTAMATCH-26JUL20TIMSAS-TIM,WTA_MAIN,26_50,2-3c,45,46.0,47,-2,-1.0
KXWTAMATCH-26JUL20VEDBAR-BAR,WTA_MAIN,26_50,<=1c,39,39.5,40,-1,-0.5
KXWTAMATCH-26JUL20VEDBAR-VED,WTA_MAIN,51_75,<=1c,60,60.5,61,-1,-0.5
