ticker,event,category,price_region,audited_close_cents,audited_close_ts_utc,close_aggressor_side,seconds_before_right_edge,my_lawful_true_print_count,replay_close_cents,replay_lawful_true_print_count,divergence_class,closed_gt5min_early
KXATPMATCH-26JUL14VALDAM-DAM,KXATPMATCH-26JUL14VALDAM,ATP_MAIN,le25,19,2026-07-14T09:52:10.377956Z,BUY(lifted ask),170,12,19,12,AGREE,False
KXATPMATCH-26JUL14VALDAM-VAL,KXATPMATCH-26JUL14VALDAM,ATP_MAIN,ge76,82,2026-07-14T09:50:48.900687Z,BUY(lifted ask),252,23,82,23,AGREE,False
KXATPMATCH-26JUL14VANDAN-DAN,KXATPMATCH-26JUL14VANDAN,ATP_MAIN,26_50,40,2026-07-14T10:38:52.052454Z,BUY(lifted ask),368,46,40,46,AGREE,True
KXATPMATCH-26JUL14VANDAN-VAN,KXATPMATCH-26JUL14VANDAN,ATP_MAIN,51_75,61,2026-07-14T10:41:45.901892Z,BUY(lifted ask),195,60,61,60,AGREE,False
KXATPMATCH-26JUL15ALTDAR-ALT,KXATPMATCH-26JUL15ALTDAR,ATP_MAIN,26_50,37,2026-07-15T15:28:17.033832Z,BUY(lifted ask),103,125,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL15ALTDAR-DAR,KXATPMATCH-26JUL15ALTDAR,ATP_MAIN,51_75,65,2026-07-15T15:29:43.525403Z,BUY(lifted ask),17,314,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL15BASTIR-BAS,KXATPMATCH-26JUL15BASTIR,ATP_MAIN,26_50,31,2026-07-16T06:54:59.759630Z,BUY(lifted ask),6901,156,31,156,AGREE,True
KXATPMATCH-26JUL15BASTIR-TIR,KXATPMATCH-26JUL15BASTIR,ATP_MAIN,51_75,71,2026-07-16T06:50:42.519367Z,BUY(lifted ask),7158,267,71,267,AGREE,True
KXATPMATCH-26JUL15BORDIM-BOR,KXATPMATCH-26JUL15BORDIM,ATP_MAIN,51_75,67,2026-07-15T12:09:48.414181Z,BUY(lifted ask),12,292,67,292,AGREE,False
KXATPMATCH-26JUL15BORDIM-DIM,KXATPMATCH-26JUL15BORDIM,ATP_MAIN,26_50,34,2026-07-15T12:09:49.579999Z,BUY(lifted ask),11,179,34,179,AGREE,False
KXATPMATCH-26JUL15BUBHAL-BUB,KXATPMATCH-26JUL15BUBHAL,ATP_MAIN,51_75,69,2026-07-16T14:28:55.611465Z,BUY(lifted ask),5,939,69,939,AGREE,False
KXATPMATCH-26JUL15BUBHAL-HAL,KXATPMATCH-26JUL15BUBHAL,ATP_MAIN,26_50,32,2026-07-16T14:28:52.760927Z,BUY(lifted ask),8,197,32,197,AGREE,False
KXATPMATCH-26JUL15CARUGO-CAR,KXATPMATCH-26JUL15CARUGO,ATP_MAIN,51_75,57,2026-07-15T15:59:59.304807Z,BUY(lifted ask),1,128,57,128,AGREE,False
KXATPMATCH-26JUL15CARUGO-UGO,KXATPMATCH-26JUL15CARUGO,ATP_MAIN,26_50,44,2026-07-15T15:57:19.300542Z,BUY(lifted ask),161,71,44,71,AGREE,False
KXATPMATCH-26JUL15CERKEC-CER,KXATPMATCH-26JUL15CERKEC,ATP_MAIN,51_75,57,2026-07-16T06:59:29.382254Z,BUY(lifted ask),5131,948,57,948,AGREE,True
KXATPMATCH-26JUL15CERKEC-KEC,KXATPMATCH-26JUL15CERKEC,ATP_MAIN,26_50,45,2026-07-16T06:59:21.045634Z,BUY(lifted ask),5139,542,45,542,AGREE,True
KXATPMATCH-26JUL15COBBUR-BUR,KXATPMATCH-26JUL15COBBUR,ATP_MAIN,26_50,36,2026-07-15T16:58:53.818061Z,BUY(lifted ask),7,108,,108,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL15COBBUR-COB,KXATPMATCH-26JUL15COBBUR,ATP_MAIN,51_75,68,2026-07-15T16:58:58.737550Z,BUY(lifted ask),2,282,,282,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL15COLSON-COL,KXATPMATCH-26JUL15COLSON,ATP_MAIN,51_75,66,2026-07-15T08:28:43.935844Z,BUY(lifted ask),17,502,66,502,AGREE,False
KXATPMATCH-26JUL15COLSON-SON,KXATPMATCH-26JUL15COLSON,ATP_MAIN,26_50,36,2026-07-15T08:28:19.952707Z,BUY(lifted ask),41,386,36,386,AGREE,False
KXATPMATCH-26JUL15ETCMER-ETC,KXATPMATCH-26JUL15ETCMER,ATP_MAIN,51_75,64,2026-07-15T14:03:41.670153Z,BUY(lifted ask),19,97,64,97,AGREE,False
KXATPMATCH-26JUL15ETCMER-MER,KXATPMATCH-26JUL15ETCMER,ATP_MAIN,26_50,38,2026-07-15T14:01:42.726724Z,BUY(lifted ask),138,43,38,43,AGREE,False
KXATPMATCH-26JUL15GOMARN-ARN,KXATPMATCH-26JUL15GOMARN,ATP_MAIN,ge76,78,2026-07-15T14:02:50.706711Z,BUY(lifted ask),70,53,78,53,AGREE,False
KXATPMATCH-26JUL15GOMARN-GOM,KXATPMATCH-26JUL15GOMARN,ATP_MAIN,le25,23,2026-07-15T14:03:56.081239Z,BUY(lifted ask),4,22,23,22,AGREE,False
KXATPMATCH-26JUL15HANVAC-HAN,KXATPMATCH-26JUL15HANVAC,ATP_MAIN,51_75,62,2026-07-15T14:33:20.733860Z,BUY(lifted ask),40,349,62,349,AGREE,False
KXATPMATCH-26JUL15HANVAC-VAC,KXATPMATCH-26JUL15HANVAC,ATP_MAIN,26_50,39,2026-07-15T14:29:13.442373Z,BUY(lifted ask),287,387,39,387,AGREE,False
KXATPMATCH-26JUL15KYMTSI-KYM,KXATPMATCH-26JUL15KYMTSI,ATP_MAIN,26_50,27,2026-07-15T11:25:18.371542Z,BUY(lifted ask),282,32,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL15KYMTSI-TSI,KXATPMATCH-26JUL15KYMTSI,ATP_MAIN,51_75,75,2026-07-15T11:28:38.942457Z,BUY(lifted ask),82,148,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL15PRADZU-DZU,KXATPMATCH-26JUL15PRADZU,ATP_MAIN,51_75,65,2026-07-15T14:11:29.564083Z,BUY(lifted ask),151,49,65,49,AGREE,False
KXATPMATCH-26JUL15PRADZU-PRA,KXATPMATCH-26JUL15PRADZU,ATP_MAIN,26_50,38,2026-07-15T14:13:27.691073Z,BUY(lifted ask),33,41,38,41,AGREE,False
KXATPMATCH-26JUL15PRIMOL-MOL,KXATPMATCH-26JUL15PRIMOL,ATP_MAIN,26_50,28,2026-07-15T18:44:33.007073Z,BUY(lifted ask),627,44,28,44,AGREE,True
KXATPMATCH-26JUL15PRIMOL-PRI,KXATPMATCH-26JUL15PRIMOL,ATP_MAIN,51_75,74,2026-07-15T18:54:45.482907Z,BUY(lifted ask),15,113,74,113,AGREE,False
KXATPMATCH-26JUL15RUBPEL-PEL,KXATPMATCH-26JUL15RUBPEL,ATP_MAIN,le25,29,2026-07-16T11:53:38.550559Z,BUY(lifted ask),82,186,29,186,AGREE,False
KXATPMATCH-26JUL15RUBPEL-RUB,KXATPMATCH-26JUL15RUBPEL,ATP_MAIN,51_75,74,2026-07-16T11:54:39.125263Z,BUY(lifted ask),21,678,74,678,AGREE,False
KXATPMATCH-26JUL15TABMID-MID,KXATPMATCH-26JUL15TABMID,ATP_MAIN,le25,24,2026-07-16T14:54:31.807042Z,BUY(lifted ask),29,203,24,203,AGREE,False
KXATPMATCH-26JUL15TABMID-TAB,KXATPMATCH-26JUL15TABMID,ATP_MAIN,51_75,76,2026-07-16T14:54:44.640049Z,SELL(hit bid),16,484,76,484,AGREE,False
KXATPMATCH-26JUL15TRANAV-NAV,KXATPMATCH-26JUL15TRANAV,ATP_MAIN,ge76,84,2026-07-15T13:39:36.755081Z,BUY(lifted ask),24,140,84,140,AGREE,False
KXATPMATCH-26JUL15TRANAV-TRA,KXATPMATCH-26JUL15TRANAV,ATP_MAIN,le25,17,2026-07-15T13:37:21.907912Z,BUY(lifted ask),159,107,17,107,AGREE,False
KXATPMATCH-26JUL15TRUDAV-DAV,KXATPMATCH-26JUL15TRUDAV,ATP_MAIN,51_75,85,2026-07-15T17:00:00.821403Z,SELL(hit bid),0,821,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL15TRUDAV-TRU,KXATPMATCH-26JUL15TRUDAV,ATP_MAIN,le25,15,2026-07-15T16:59:55.529470Z,BUY(lifted ask),5,778,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL15VANDRO-DRO,KXATPMATCH-26JUL15VANDRO,ATP_MAIN,51_75,58,2026-07-15T18:16:42.763616Z,BUY(lifted ask),198,107,58,107,AGREE,False
KXATPMATCH-26JUL15VANDRO-VAN,KXATPMATCH-26JUL15VANDRO,ATP_MAIN,26_50,43,2026-07-15T18:16:39.541234Z,BUY(lifted ask),201,90,43,90,AGREE,False
KXATPMATCH-26JUL15VANVAL-VAL,KXATPMATCH-26JUL15VANVAL,ATP_MAIN,51_75,52,2026-07-15T08:54:40.985150Z,BUY(lifted ask),20,417,52,417,AGREE,False
KXATPMATCH-26JUL15VANVAL-VAN,KXATPMATCH-26JUL15VANVAL,ATP_MAIN,26_50,48,2026-07-15T08:53:13.001836Z,BUY(lifted ask),107,182,48,182,AGREE,False
KXATPMATCH-26JUL16BURUGO-BUR,KXATPMATCH-26JUL16BURUGO,ATP_MAIN,51_75,59,2026-07-16T17:00:00.169914Z,BUY(lifted ask),0,725,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL16BURUGO-UGO,KXATPMATCH-26JUL16BURUGO,ATP_MAIN,26_50,43,2026-07-16T16:59:49.559298Z,BUY(lifted ask),11,340,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL16DEJBAE-BAE,KXATPMATCH-26JUL16DEJBAE,ATP_MAIN,26_50,49,2026-07-16T17:59:57.108435Z,SELL(hit bid),3,684,49,684,AGREE,False
KXATPMATCH-26JUL16DEJBAE-DEJ,KXATPMATCH-26JUL16DEJBAE,ATP_MAIN,51_75,51,2026-07-16T17:59:13.748540Z,BUY(lifted ask),47,966,51,966,AGREE,False
KXATPMATCH-26JUL16DZUARN-ARN,KXATPMATCH-26JUL16DZUARN,ATP_MAIN,51_75,68,2026-07-16T15:54:45.682288Z,BUY(lifted ask),15,207,68,207,AGREE,False
KXATPMATCH-26JUL16DZUARN-DZU,KXATPMATCH-26JUL16DZUARN,ATP_MAIN,26_50,33,2026-07-16T15:52:37.015045Z,BUY(lifted ask),143,33,33,33,AGREE,False
KXATPMATCH-26JUL16FARRUU-FAR,KXATPMATCH-26JUL16FARRUU,ATP_MAIN,le25,21,2026-07-16T10:49:41.910149Z,BUY(lifted ask),19,164,21,164,AGREE,False
KXATPMATCH-26JUL16FARRUU-RUU,KXATPMATCH-26JUL16FARRUU,ATP_MAIN,ge76,81,2026-07-16T10:49:39.075660Z,BUY(lifted ask),21,375,81,375,AGREE,False
KXATPMATCH-26JUL16MERDRO-DRO,KXATPMATCH-26JUL16MERDRO,ATP_MAIN,26_50,40,2026-07-16T14:03:51.508376Z,BUY(lifted ask),9,161,40,161,AGREE,False
KXATPMATCH-26JUL16MERDRO-MER,KXATPMATCH-26JUL16MERDRO,ATP_MAIN,51_75,60,2026-07-16T14:03:51.508794Z,SELL(hit bid),9,195,60,195,AGREE,False
KXATPMATCH-26JUL16MOLDAV-DAV,KXATPMATCH-26JUL16MOLDAV,ATP_MAIN,51_75,57,2026-07-16T19:50:00.200227Z,BUY(lifted ask),0,722,57,721,AGREE,False
KXATPMATCH-26JUL16MOLDAV-MOL,KXATPMATCH-26JUL16MOLDAV,ATP_MAIN,26_50,43,2026-07-16T19:48:38.077741Z,SELL(hit bid),82,348,43,348,AGREE,False
KXATPMATCH-26JUL16SHESTR-SHE,KXATPMATCH-26JUL16SHESTR,ATP_MAIN,26_50,49,2026-07-16T11:29:39.054273Z,BUY(lifted ask),21,75,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL16SHESTR-STR,KXATPMATCH-26JUL16SHESTR,ATP_MAIN,26_50,53,2026-07-16T11:28:52.522980Z,BUY(lifted ask),68,214,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL17BORDAR-BOR,KXATPMATCH-26JUL17BORDAR,ATP_MAIN,26_50,43,2026-07-17T10:43:26.837882Z,BUY(lifted ask),94,218,43,218,AGREE,False
KXATPMATCH-26JUL17BORDAR-DAR,KXATPMATCH-26JUL17BORDAR,ATP_MAIN,51_75,58,2026-07-17T10:42:29.366105Z,SELL(hit bid),151,317,58,317,AGREE,False
KXATPMATCH-26JUL17BURMER-BUR,KXATPMATCH-26JUL17BURMER,ATP_MAIN,26_50,1,2026-07-17T18:00:40.822110Z,BUY(lifted ask),5360,1999,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
KXATPMATCH-26JUL17BURMER-MER,KXATPMATCH-26JUL17BURMER,ATP_MAIN,51_75,99,2026-07-17T18:00:38.297252Z,SELL(hit bid),5362,1839,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
KXATPMATCH-26JUL17CERRUU-CER,KXATPMATCH-26JUL17CERRUU,ATP_MAIN,26_50,26,2026-07-17T11:24:48.772666Z,BUY(lifted ask),12,251,26,251,AGREE,False
KXATPMATCH-26JUL17CERRUU-RUU,KXATPMATCH-26JUL17CERRUU,ATP_MAIN,51_75,75,2026-07-17T11:24:01.948005Z,BUY(lifted ask),59,372,75,372,AGREE,False
KXATPMATCH-26JUL17COLVAC-COL,KXATPMATCH-26JUL17COLVAC,ATP_MAIN,51_75,57,2026-07-17T08:24:52.396540Z,BUY(lifted ask),8,502,57,502,AGREE,False
KXATPMATCH-26JUL17COLVAC-VAC,KXATPMATCH-26JUL17COLVAC,ATP_MAIN,26_50,45,2026-07-17T08:24:36.184650Z,BUY(lifted ask),24,565,45,565,AGREE,False
KXATPMATCH-26JUL17DZUMOL-DZU,KXATPMATCH-26JUL17DZUMOL,ATP_MAIN,26_50,33,2026-07-17T18:55:00.146146Z,BUY(lifted ask),0,160,33,159,AGREE,False
KXATPMATCH-26JUL17DZUMOL-MOL,KXATPMATCH-26JUL17DZUMOL,ATP_MAIN,51_75,69,2026-07-17T18:54:56.429682Z,BUY(lifted ask),4,263,69,263,AGREE,False
KXATPMATCH-26JUL17HALSHE-HAL,KXATPMATCH-26JUL17HALSHE,ATP_MAIN,51_75,59,2026-07-17T13:49:20.468577Z,BUY(lifted ask),40,216,59,216,AGREE,False
KXATPMATCH-26JUL17HALSHE-SHE,KXATPMATCH-26JUL17HALSHE,ATP_MAIN,26_50,44,2026-07-17T13:49:29.254367Z,BUY(lifted ask),31,75,44,75,AGREE,False
KXATPMATCH-26JUL17RINTSI-RIN,KXATPMATCH-26JUL17RINTSI,ATP_MAIN,26_50,38,2026-07-17T15:44:54.438333Z,BUY(lifted ask),6,448,38,448,AGREE,False
KXATPMATCH-26JUL17RINTSI-TSI,KXATPMATCH-26JUL17RINTSI,ATP_MAIN,51_75,62,2026-07-17T15:44:52.021728Z,BUY(lifted ask),8,662,62,662,AGREE,False
KXATPMATCH-26JUL17RUBBAE-BAE,KXATPMATCH-26JUL17RUBBAE,ATP_MAIN,26_50,37,2026-07-17T13:14:50.765438Z,BUY(lifted ask),10,189,37,189,AGREE,False
KXATPMATCH-26JUL17RUBBAE-RUB,KXATPMATCH-26JUL17RUBBAE,ATP_MAIN,51_75,64,2026-07-17T13:14:46.974734Z,BUY(lifted ask),14,395,64,395,AGREE,False
KXATPMATCH-26JUL17TABTIR-TAB,KXATPMATCH-26JUL17TABTIR,ATP_MAIN,51_75,56,2026-07-17T14:15:40.818993Z,BUY(lifted ask),500,382,56,382,AGREE,True
KXATPMATCH-26JUL17TABTIR-TIR,KXATPMATCH-26JUL17TABTIR,ATP_MAIN,26_50,45,2026-07-17T14:15:27.227121Z,BUY(lifted ask),513,182,45,182,AGREE,True
KXATPMATCH-26JUL17VALTRA-TRA,KXATPMATCH-26JUL17VALTRA,ATP_MAIN,26_50,30,2026-07-17T08:52:28.790218Z,BUY(lifted ask),152,79,30,79,AGREE,False
KXATPMATCH-26JUL17VALTRA-VAL,KXATPMATCH-26JUL17VALTRA,ATP_MAIN,51_75,72,2026-07-17T08:53:26.762824Z,BUY(lifted ask),94,176,72,176,AGREE,False
KXATPMATCH-26JUL18BUTTAB-BUT,KXATPMATCH-26JUL18BUTTAB,ATP_MAIN,26_50,31,2026-07-18T09:58:25.163069Z,BUY(lifted ask),3395,8,,8,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
KXATPMATCH-26JUL18BUTTAB-TAB,KXATPMATCH-26JUL18BUTTAB,ATP_MAIN,51_75,69,2026-07-18T10:26:06.175926Z,BUY(lifted ask),1734,9,69,9,AGREE,True
KXATPMATCH-26JUL18CINMIC-CIN,KXATPMATCH-26JUL18CINMIC,ATP_MAIN,51_75,74,2026-07-18T08:56:11.505310Z,BUY(lifted ask),1729,14,74,14,AGREE,True
KXATPMATCH-26JUL18CINMIC-MIC,KXATPMATCH-26JUL18CINMIC,ATP_MAIN,26_50,28,2026-07-18T08:59:01.086521Z,BUY(lifted ask),1559,10,28,10,AGREE,True
KXATPMATCH-26JUL18COLCER-CER,KXATPMATCH-26JUL18COLCER,ATP_MAIN,26_50,1,2026-07-18T11:39:13.467458Z,BUY(lifted ask),1247,9654,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
KXATPMATCH-26JUL18COLCER-COL,KXATPMATCH-26JUL18COLCER,ATP_MAIN,51_75,99,2026-07-18T11:40:44.695365Z,SELL(hit bid),1156,8525,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
KXATPMATCH-26JUL18CORSAC-COR,KXATPMATCH-26JUL18CORSAC,ATP_MAIN,26_50,6,2026-07-18T13:40:00.426117Z,BUY(lifted ask),0,1344,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL18CORSAC-SAC,KXATPMATCH-26JUL18CORSAC,ATP_MAIN,51_75,94,2026-07-18T13:39:53.477965Z,BUY(lifted ask),7,1080,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL18DANPRA-DAN,KXATPMATCH-26JUL18DANPRA,ATP_MAIN,51_75,61,2026-07-18T10:47:34.125644Z,BUY(lifted ask),446,20,61,20,AGREE,True
KXATPMATCH-26JUL18DANPRA-PRA,KXATPMATCH-26JUL18DANPRA,ATP_MAIN,26_50,41,2026-07-18T10:52:21.772522Z,BUY(lifted ask),159,8,41,8,AGREE,False
KXATPMATCH-26JUL18DELRIB-DEL,KXATPMATCH-26JUL18DELRIB,ATP_MAIN,51_75,70,2026-07-18T14:24:56.174448Z,BUY(lifted ask),4,34,70,34,AGREE,False
KXATPMATCH-26JUL18DELRIB-RIB,KXATPMATCH-26JUL18DELRIB,ATP_MAIN,26_50,31,2026-07-18T14:23:00.198877Z,SELL(hit bid),120,4,31,4,AGREE,False
KXATPMATCH-26JUL18DOMSKA-DOM,KXATPMATCH-26JUL18DOMSKA,ATP_MAIN,le25,22,2026-07-18T14:21:20.308753Z,BUY(lifted ask),220,13,22,13,AGREE,False
KXATPMATCH-26JUL18DOMSKA-SKA,KXATPMATCH-26JUL18DOMSKA,ATP_MAIN,ge76,80,2026-07-18T14:06:43.926855Z,BUY(lifted ask),1097,11,80,11,AGREE,True
KXATPMATCH-26JUL18GAUTSE-GAU,KXATPMATCH-26JUL18GAUTSE,ATP_MAIN,51_75,57,2026-07-18T10:53:32.210702Z,BUY(lifted ask),11188,27,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
KXATPMATCH-26JUL18GAUTSE-TSE,KXATPMATCH-26JUL18GAUTSE,ATP_MAIN,26_50,44,2026-07-18T11:04:24.787015Z,BUY(lifted ask),10536,50,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
KXATPMATCH-26JUL18HEIFEL-FEL,KXATPMATCH-26JUL18HEIFEL,ATP_MAIN,26_50,44,2026-07-18T13:28:09.244504Z,BUY(lifted ask),411,25,,25,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
KXATPMATCH-26JUL18HEIFEL-HEI,KXATPMATCH-26JUL18HEIFEL,ATP_MAIN,51_75,59,2026-07-18T13:30:39.207464Z,BUY(lifted ask),261,38,59,38,AGREE,False
KXATPMATCH-26JUL18HIPGIU-GIU,KXATPMATCH-26JUL18HIPGIU,ATP_MAIN,51_75,77,2026-07-18T09:23:57.900293Z,BUY(lifted ask),63,19,77,19,AGREE,False
KXATPMATCH-26JUL18HIPGIU-HIP,KXATPMATCH-26JUL18HIPGIU,ATP_MAIN,26_50,24,2026-07-18T09:22:47.914067Z,BUY(lifted ask),133,17,24,17,AGREE,False
KXATPMATCH-26JUL18JACDA-DA,KXATPMATCH-26JUL18JACDA,ATP_MAIN,le25,4,2026-07-18T10:54:20.021793Z,BUY(lifted ask),40,20,4,20,AGREE,False
KXATPMATCH-26JUL18JACDA-JAC,KXATPMATCH-26JUL18JACDA,ATP_MAIN,ge76,96,2026-07-18T10:12:41.595313Z,SELL(hit bid),2539,19,96,19,AGREE,True
KXATPMATCH-26JUL18KOPHER-HER,KXATPMATCH-26JUL18KOPHER,ATP_MAIN,26_50,42,2026-07-18T15:14:48.842353Z,BUY(lifted ask),612,19,42,19,AGREE,True
KXATPMATCH-26JUL18KOPHER-KOP,KXATPMATCH-26JUL18KOPHER,ATP_MAIN,51_75,60,2026-07-18T15:18:30.822958Z,BUY(lifted ask),390,31,60,31,AGREE,True
KXATPMATCH-26JUL18LUZTSE-LUZ,KXATPMATCH-26JUL18LUZTSE,ATP_MAIN,ge76,99,2026-07-18T15:00:24.412910Z,SELL(hit bid),576,2589,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
KXATPMATCH-26JUL18LUZTSE-TSE,KXATPMATCH-26JUL18LUZTSE,ATP_MAIN,ge76,1,2026-07-18T15:00:09.054015Z,BUY(lifted ask),591,1237,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
KXATPMATCH-26JUL18MARJOR-JOR,KXATPMATCH-26JUL18MARJOR,ATP_MAIN,26_50,33,2026-07-18T12:34:06.444911Z,SELL(hit bid),654,40,33,40,AGREE,True
KXATPMATCH-26JUL18MARJOR-MAR,KXATPMATCH-26JUL18MARJOR,ATP_MAIN,51_75,67,2026-07-18T12:17:34.787834Z,BUY(lifted ask),1646,20,67,20,AGREE,True
KXATPMATCH-26JUL18MERDZU-DZU,KXATPMATCH-26JUL18MERDZU,ATP_MAIN,26_50,33,2026-07-18T17:08:55.406869Z,BUY(lifted ask),5,152,33,152,AGREE,False
KXATPMATCH-26JUL18MERDZU-MER,KXATPMATCH-26JUL18MERDZU,ATP_MAIN,51_75,68,2026-07-18T17:08:35.757953Z,BUY(lifted ask),25,208,68,208,AGREE,False
KXATPMATCH-26JUL18PELSIL-PEL,KXATPMATCH-26JUL18PELSIL,ATP_MAIN,ge76,95,2026-07-18T14:28:28.602002Z,BUY(lifted ask),32,83,95,83,AGREE,False
KXATPMATCH-26JUL18PELSIL-SIL,KXATPMATCH-26JUL18PELSIL,ATP_MAIN,le25,6,2026-07-18T14:28:57.015607Z,BUY(lifted ask),3,118,,118,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,False
KXATPMATCH-26JUL18ROCBUE-BUE,KXATPMATCH-26JUL18ROCBUE,ATP_MAIN,ge76,85,2026-07-18T11:56:09.717914Z,BUY(lifted ask),831,11,85,11,AGREE,True
KXATPMATCH-26JUL18ROCBUE-ROC,KXATPMATCH-26JUL18ROCBUE,ATP_MAIN,le25,16,2026-07-18T12:09:55.514756Z,BUY(lifted ask),5,18,16,18,AGREE,False
KXATPMATCH-26JUL18RODCHE-CHE,KXATPMATCH-26JUL18RODCHE,ATP_MAIN,le25,16,2026-07-18T14:33:40.702365Z,BUY(lifted ask),20,70,16,70,AGREE,False
KXATPMATCH-26JUL18RODCHE-ROD,KXATPMATCH-26JUL18RODCHE,ATP_MAIN,ge76,85,2026-07-18T14:33:30.934395Z,BUY(lifted ask),30,78,85,78,AGREE,False
KXATPMATCH-26JUL18RUBTAB-RUB,KXATPMATCH-26JUL18RUBTAB,ATP_MAIN,51_75,66,2026-07-18T14:14:59.217539Z,BUY(lifted ask),1,511,66,511,AGREE,False
KXATPMATCH-26JUL18RUBTAB-TAB,KXATPMATCH-26JUL18RUBTAB,ATP_MAIN,26_50,35,2026-07-18T14:14:45.986405Z,BUY(lifted ask),15,206,35,206,AGREE,False
KXATPMATCH-26JUL18SHETSI-SHE,KXATPMATCH-26JUL18SHETSI,ATP_MAIN,le25,27,2026-07-18T11:53:43.720515Z,BUY(lifted ask),17,312,27,312,AGREE,False
KXATPMATCH-26JUL18SHETSI-TSI,KXATPMATCH-26JUL18SHETSI,ATP_MAIN,ge76,74,2026-07-18T11:53:45.992580Z,SELL(hit bid),15,173,74,173,AGREE,False
KXATPMATCH-26JUL18VALDAR-DAR,KXATPMATCH-26JUL18VALDAR,ATP_MAIN,51_75,68,2026-07-18T04:13:56.208070Z,BUY(lifted ask),19.52013111114502,23,68,23,AGREE,False
KXATPMATCH-26JUL18VALDAR-VAL,KXATPMATCH-26JUL18VALDAR,ATP_MAIN,26_50,34,2026-07-18T04:10:39.516863Z,BUY(lifted ask),216.52013111114502,2,34,2,AGREE,False
KXATPMATCH-26JUL18WALDJE-DJE,KXATPMATCH-26JUL18WALDJE,ATP_MAIN,ge76,98,2026-07-18T11:02:51.852025Z,BUY(lifted ask),129,29,98,29,AGREE,False
KXATPMATCH-26JUL18WALDJE-WAL,KXATPMATCH-26JUL18WALDJE,ATP_MAIN,le25,4,2026-07-18T11:04:57.462444Z,BUY(lifted ask),3,71,4,71,AGREE,False
KXATPMATCH-26JUL19ALTCOL-ALT,KXATPMATCH-26JUL19ALTCOL,ATP_MAIN,26_50,40,2026-07-21T14:39:48.662039Z,BUY(lifted ask),12,220,40,220,AGREE,False
KXATPMATCH-26JUL19ALTCOL-COL,KXATPMATCH-26JUL19ALTCOL,ATP_MAIN,51_75,61,2026-07-21T14:39:37.629491Z,BUY(lifted ask),23,658,61,658,AGREE,False
KXATPMATCH-26JUL19BAEKEC-BAE,KXATPMATCH-26JUL19BAEKEC,ATP_MAIN,26_50,42,2026-07-21T11:04:43.015052Z,BUY(lifted ask),17,236,42,236,AGREE,False
KXATPMATCH-26JUL19BAEKEC-KEC,KXATPMATCH-26JUL19BAEKEC,ATP_MAIN,51_75,59,2026-07-21T11:04:21.161432Z,BUY(lifted ask),39,398,59,398,AGREE,False
KXATPMATCH-26JUL19CERTRU-CER,KXATPMATCH-26JUL19CERTRU,ATP_MAIN,51_75,74,2026-07-21T08:54:40.814860Z,BUY(lifted ask),20,407,74,407,AGREE,False
KXATPMATCH-26JUL19CERTRU-TRU,KXATPMATCH-26JUL19CERTRU,ATP_MAIN,26_50,27,2026-07-21T08:50:26.038713Z,BUY(lifted ask),274,77,27,77,AGREE,False
KXATPMATCH-26JUL19CHODEJ-CHO,KXATPMATCH-26JUL19CHODEJ,ATP_MAIN,26_50,47,2026-07-19T06:29:18.629114Z,BUY(lifted ask),27042,2,,0,REPLAY_CLOSE_ABSENT_AUDIT_RECOVERS,True
